id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5334,AI Innovators Exchange: Accelerating Innovation Through Startup and Industry Synergy,"This session explores how India is leveraging AI to deliver inclusive, scalable solutions to national and global challenges. It focuses on synergies among industry, academia, and government to support startups and strengthen innovation ecosystems. Bringing together policymakers, industry leaders, startups, academia, and international institutions, the discussion highlights public-private collaboration, examines how global institutions empower innovation through industry and academic support, and concludes with policy recommendations to enable wider startup-led innovation and advance AI for good.",2026-02-16,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Dr. Nikhil Agarwal; Dr. Zille Anam; Mr. Jae Kyeong Lee; Mr. Rohan Chhatwal; Mr. Sandeep Nailwal; Mrs. Priya Sachdev Kapur; Ms. Anna Schwarz; Ms. Manju Dhasmana; Ms. Tania Chatterjee; Prof. Manan Suri,Foundation for Innovation and Technology Transfer,Main Summit Session,692b27baa14dd44179ea792f,True,
5452,"AI for Industries: Resilience, Innovation and Efficiency","AI for Industries: Resilience, Innovation, Efficiency explores how artificial intelligence can accelerate India's industrial transformation through global collaboration and proven best practices. As part of the India AI Action Summit, this session brings together international expertise in applied AI, industrial digitisation, and trusted technologies with Indian startups delivering scalable impact in healthcare and livelihoods. The session will provide insights on innovation pathways, responsible deployment, governance, and real-world outcomes through cross-border knowledge exchange that shape the future of industries.",2026-02-16,12:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Clas Neuman; Madhav Krishna; Priyadarshi Mohapatra; Sunil Mathur; Upasna Dash; Upen Barve,German Indian Innovation Corridor,Main Summit Session,692c8e46eb13daef2e5476b9,True,
5092,India's AI Infrastructure: From Vision to Reality,"India's electronics hardware sector is increasingly focusing on AI-powered design and manufacturing innovations, strategic alignment of AI hardware with PLI 2.0 incentives, seamless integration of AI into MSME business ecosystems, and comprehensive talent development/upskilling programs. This session will bring together industry leaders, government policymakers, and academia to address issues of AI scalability, ethics, and inclusivity—unleashing demographic advantages and policy momentum for resilient, globally competitive AI infrastructure and sustainable growth.",2026-02-16,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 17,Col Suhail Zaidi (Retd); Mr. Amrit Jiwan; Mr. Kishore Balaji; Mr. Ranganath Sadasiva; Ms. Sarah E. Kemp; Shri Harish Krishnan,MAIT,Main Summit Session,69130a181f189a620053519b,True,
5084,Multilingual Voice-AI Agents for Crisis Response and Underserved Populations,"When floods strike, clinics overflow, EMIs slip, or civic systems fail, help exists behind apps, portals, and English menus. For millions, that help is unreachable. This session explores Multilingual Voice-AI Agents for crisis response, reaching people by phone, in their language, handling real tasks in real time. This involves no downloads and forms - just voice that works when systems don't, especially for underserved and vulnerable communities.",2026-02-16,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Dr Laxmi Gupta; Sachin Keshav; Shreeyash Kanwade; Vivek Gupta,Indus AI Private Limited,Main Summit Session,690601302edd55a788c1cbb4,True,
5491,"Innovations from India's AI Center's of Excellence in Health, Education, Agricultre and Sustainable Cities","This panel explores emerging innovations from India's AI Centres of Excellence across Health, Education, Agriculture, and Sustainable Cities. Speakers will examine practical, high-impact AI systems—spanning service delivery, decision support, and public infrastructure—that can move from pilots to large-scale deployment. The discussion will focus on measurable outcomes, data and governance foundations, and pathways for responsible adoption in government and partner ecosystems. The session will highlight examples, implementation lessons, and approaches to scaling.",2026-02-16,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Dr Krithika Rangarajan,"AI Center of
Excellence (AI-CoE), Ministry of Education",Main Summit Session,IA73,True,
5312,Farmer Productivity and Employment: Transforming Agriculture for a Sustainable Future,"This session brings together policy leaders, technologists, and development partners to explore how AI and Digital Public Infrastructure (DPI) can strengthen agriculture across India and the Global South. It will showcase real-world implementations from Maharashtra, ATI Ethiopia, and other initiatives, highlighting improved farmer access to advisories, inputs, finance, and markets. The discussion will demonstrate how open, collaborative digital approaches can accelerate agricultural transformation, enhance food security, and build climate resilience.",2026-02-16,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Dr. Girum Ketema; Kirti Pandey; Mr. Jagadish B; Mr. Kunjbihari Daga; Mr. Parimal Singh; Mr. Ravi R Singh,Center for Open Societal Systems (COSS),Main Summit Session,692aab1e6301504975ece665,True,
5173,Beyond Digital Empires: AI Implementation for Middle Powers,"This session explores the challenges and opportunities facing ""middle powers"" as they navigate complex geopolitical, economic, and technical choices in building AI capabilities. It will examine tradeoffs through case studies and practical examples, covering sovereign and open-source AI, compute infrastructure, DPI, and risks of dependency. The aim is to identify empirically grounded pathways that enable countries to pursue a ""third way"" toward technological autonomy in a challenging global environment.",2026-02-16,12:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Akash Kapur; Kate Kallot; Natalie Black; Pablo Chavez; Shashi Shekhar Vempati; Sridhar Ganapathy,Artha-India Research Advisors Pvt Ltd.,Main Summit Session,691749645d05f4811c987569,True,
4638,India AI impact Buildathon,"The India AI Impact Buildathon, under the India AI Impact Summit 2026, is a national-level initiative aimed at democratizing AI education and fostering AI solutions for social good, with a strong focus on reducing digital frauds and cyber scams. Through free AI learning resources and hands-on innovation, over 35,000 participants build responsible, impact-driven solutions, culminating in a national finale showcasing top AI innovators.",2026-02-16,13:30:00.000,,Bharat Mandapam,L2 Audi 2,Abhinav Ghosh; Dr Chandrasekhar Buddha; Madhumit Singh Dixit; Mr. Ankit Kakkar; Neeraj Walia; SP Balamurugan,HCL GUVI (GUVI Geek Network),Main Summit Session,692c78d76606ad13c0fab246,True,
5278,The AI-DPI Nexus: The Future of Public Interest Technology,"Global policy discourse largely treats AI and DPI separately. AI discussions focus on model safety, compute governance, workforce displacement. DPI conversations center on digital identity, digital payment, data exchange. AI-DPI convergence can create exponential value and new risk categories. While this convergence accelerates, critical questions remain: How can DPI lower barriers for local AI innovation while preventing new forms of exclusion? How can responsible AI systems be built in resource-constrained environments using DPI approaches?",2026-02-16,13:30:00.000,,Bharat Mandapam,West Wing Room No. 6,Antonio Zaballos; Dr. Olubayo Adekanmbi; Howard Lakougna; Kamya Chandra; Kay McGowan; Keyzom Ngodup Massally; Olivier Twagirayezu; Seydina Ndiaye; Vyjayanti Desai,Digital Impact Alliance,Main Summit Session,6929a62b3b3e8d7e576a4fd1,True,
5271,Trustworthy AI: Balancing Innovation and Regulation,"This panel will explore how innovation and regulation can evolve together as artificial intelligence advances. It will examine trust, transparency, accountability, and responsible development, highlighting how these principles may encourage sustainable, human-centric AI adoption within an increasingly interconnected ecosystem.",2026-02-16,13:30:00.000,,Bharat Mandapam,L2 Audi 1,Caitlin Searle; Inderpreet Sawhney; Mariagrazia Squicciarini; Mr. Syed Ahmed; Suvendu Pati,Infosys Limited,Main Summit Session,69297b3d582686b851fd48ba,True,
5511,AI in Biology - Impact on Biomanufacturing,"BioAI is a key enabler of initiatives that integrate artificial intelligence with biology to address complex research challenges through data-driven, cutting-edge, and multidisciplinary approaches. This integration is expected to drive significant advances in drug discovery, genomics and precision medicine, imaging and diagnostics, strain engineering for industrial-scale production of biomaterials and bioproducts, and agricultural innovation. The session highlights the BioAI initiative through a keynote address followed by an expert panel discussion.",2026-02-16,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 17,"Dr Anand Deshpande; Dr. Anurag Agrawal; Dr. Aravind Penmatsa; Dr. Ashish M Gaikwad; Dr. Debasisa Mohanty,; Dr. Lipi Thukral; Dr. Madhura Vipra; Dr. Manju Tanwar; Dr. Rajesh S. Gokhale; Prof. Santanu Chaudhury",Department of Biotechnology,Main Summit Session,IA107,True,
5230,"AI and Children: Turning Principles into Practice for Safe, Inclusive, and Empowering AI","This flagship session bringing together government, industry, academia, youth and multilateral agencies to translate child-centred AI principles into action. Aligned with existing frameworks, the session will examine safety, inclusion, ethics, and governance, showcase practical tools and case studies, amplify youth perspectives, and conclude with concrete commitments, next steps, and a roadmap for sustained collaboration on Responsible AI for children in India.",2026-02-16,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Ajay Kumar Sood; Ajay Vij; Gokul V Subramaniam; Hector de Rivoire; Henrietta Ridley; Prasiddhi Singh; Sanjeev Sharma; Thomas Davin,FICCI,Main Summit Session,6925857f656558411752fb31,True,
5242,From Implementers to Innovators: Shifting the Narrative Towards Women Entrepreneurship in AI,"Women globally are poised to lead the AI revolution and shape economic and social growth through innovation, leadership and ethical AI development. This panel topic explores the challenges and opportunities as women navigate the shift from supporting roles evolving from consumers of AI to becoming the primary architects and entrepreneurs behind innovative AI solutions.",2026-02-16,13:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Mr. Bibin Babu; Mr. Sameep Shastri; Ms. Amrita Chowdhury; Ms. Ankita Sachdeva; Ms. Natalya Popova; Ms. Ruby Sinha; Ms. Shivani Singh Kapoor; Ms. Surabhi Agarwal; Ms. Yashika Pokhriyal; Nigela Guimaraes,BRICS Chamber of Commerce & Industry (Women Empowerment),Main Summit Session,6925ed726565584117538188,True,
